clean_tweet,label
በአራቱም አቅጣጫ ጃንጣላ ይዞ የሚለምን፣በየቤቱ አላስተኛ ያለው የዳንኤል ወንድምና እህቶች አይደሉም እንዴ ፣ኣረገኝ፣ ተወኝ 😂,0
“ፀሐይን የምትለብሽ የብርሃን ልጅ ቅድስት ድንግል ማርያም ሆይ የተቀደስሽ ነሽ።”,1
"ኦሮሞ ክልሉን በሽብር እያፈራረሰ መሬት የሚያስፋፋው የሽብር መሬት ጠቦት ብቻ ነው እንጂ ለልማት አይደለም።

ልማት ፈላጊ ቢሆኑ ኖሮ መጀመሪያ ኦሮሚያ ክልልን ባለሙ ኖሮ ከማፈራረስ።",0
አንተ ምን አለብህ ? ጠባቂ መንግስት የሌላቸው ሺዎች ግን በየቀኑ እየሞቱ ነው,0
"ይህን የእስክንድርን እንቅስቃሴ  በተደጋጋሚ የሚያደናቅፈውን የ""በላይ አካል"" ማንነት ማወቅ ከእስክንድር በላይ ለዶክተር አብይ መንግስት/ ፖርቲ አስፈላጊ ይመስለኛል።",1
"ልደቱን በዝማሬ ካከበርክ ትልቅ ስጦታ ይሰጥሀል። ቅዱስ ኤፍሬም እንዲህ ይላል
ሄሮድስ ልደቱን ላከበረች ልጅ ደስ ተሰኝቶ  ክፋትን የተሞላ ስጦታን ይህውም የመጥምቆን አንገት በውጪት ሰጥቷት ነበር።ክፉው ሄሮድስ ይህንን ካደረገ እጅግ አዛኝና ሩህሩህ",1
የውኃ ልማት ፈንድ አዲስ አበባን ጨምሮ ለሰባት ከተሞች ከአምስት ቢሊዮን ብር በላይ ብድር ለማቅረብ ተስማማ,1
"በጣም ከሚያገርሙኝ ሰዎች ውስጥ ከፊሎቹ፤
አቻምየለህ ታምሩ፣ ብሩክ አበጋዝና ስዩም ተሾመ ስለ አሕመዲን ጀበል ትችት ሲጽፉ ከጎናቸው ሁነው የሚያሽቃብጡና የሚያጨበጭቡ ሱፍዮችና አሕባሾች ናቸው።",0
ታድያ ምን ይጠበስ እናንተን አይመለከትም:: ደግሞ ዓብይ እኮ የውያኔ  መድሃኒት ነው:: የቡዳ መድሃኒት ሲሉም አልስማሽ😂😂😂,0
አማርኛ ተማር መጀመሪያ  ለፈደድ🤦🏾‍♀️,0
“ፍራሽ አዳሽ” ተስፋሁን ከበደ አፍ የማያዘጋ የፖለቲካ ሳታሪስት ነዉ- አርትስ ቲቪ ላይ እሱን ስከታተል በረዶዉንና ብርዱን አስረስቶኝ አመሸሁ- አዲስ አበባ ስሄድ ከተስፍሽ ጋር ማምሸት አለብኝ,1
በኦሮሚያና አዲስ አበባ የሚኖረውን አብሮ አደጉን አማራ፣ንቆና አግልሎ ባህርዳር ሄዶ ኢትዮጵያነት ሱስ ነው ያለው አስመሳይ ይኸውላችሁ! ፍትህ ለኦሮሚያ አማሮችና ሌሎች ብሄረሰቦች!!!!!,0
ህወሓት ከዚህ በኃላ ቤተመንግሥት የሚገባው 200 ብር ከፍሎ ነው የሚል አንብቤ ፈገግ ብያለሁ። ዛሬ ደግሞ ተዘርፈናል ሲሉ ሰምቼ ፈገግታዬ ወደ ሳቅ ተቀየረ። እነሱ 27 አመት የሚዘረፈውን ሁሉ ጨርሰው ሌላ ምንም ሲያጡ ቅኔ ሁሉ እኮ ነው የዘረፉት።,0
ይህ እጅግ አሳዛኝ ነው! ዝም ብሎ አደጋ አይደለም::እዚህ ሁሉ ምስቅልቅ እንዴት ገባን?! በልጆች የትምህርት እድል ላይ የሚፈርድ የጥፋት ፖለቲካ መወገዝ አለበት:: የወላጅ ሀዘን ይሰማን!,0
"አመሰግናለሁ 
ወንድማገኝ",1
አቢይ ኢትዮጵያ ከነታሪክዋ ተከብራ እንድትቀጥል ይሰራሉ; ሩህሩህ ናቸው; በየአቅጣጫው የሚጎትትና የሚገፋ ሀይል ከውስጥም ከውጭም ባለበት ሁሉን አቻችሎ ለመምራት ይሞክራሉ; ፍትህ እንዳይዛባ ሀገር እንዳይመዘበር የሚችሉትን ያደርጋሉ:: እናግዛቸው,1
"ተሳስተሃለል፣ 
ቆም ብለህ ራስህን ጠይቅ ፣ዛሬ ላይ የደረስነው በለውጥ ሃይሎች መስዋእትት መሆኑን አትዘንጋ፡ ይህን  ለማለት ያደረሱህ አነዚህ ሰዎች ናቸው. በነበረው ሁኔታ ቢቀጥል ኖሮ ዛሬ ሁላችንም ከባድ ችግር ውስጥ እንገባ ነበር",0
"እንኳን አደረሳችሁ

""ስለ ጽዮን ዝም አልልም"" (ኢሳ 62:1)

ድንግል ማርያም የህያዋን ሁሉ ደስታ ናት ""የምድር ሁሉ ደስታ የጽዮን ተራራ ነው"" (መዝ 47:2) ተብሎ ተጽፏልና",1
ጆን ብዙ ግፍ አለብህ ማለት ነው...😂,0
🤷🏻‍♂ የማሪቱ ዘፈን ላይም አንድ የሚያስቅ ግጥም አለ እረሳሁት እንጂ,0
ለእትዮጵያ አንድነት፣በቀለም በፆታ በሀይማኖት በብሔር ሳንከፋፈል አብረን ወደፊት እንጓዝ ፣ተያይዞ ወደ ብልጽግና ጉዞ ......!,1
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ። በፖሊሲ በደንብ የተዘጋጀ እና በእውቀት ላይ የተመሰረተ ነው። የሃገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷቸው ሊያሳዩን እየሞከሩ ነው። ሁሉም አማራጩን ያምጣና ይታይ። ጩኅት ብቻ እንጀራ አይሆንም!!,0
እውነቱ ራስን መሆን ነው,1
"🚩ኢ/ር ታከለ ኡማ እና ካቢኔያቸው ከሕዝብ ተወካዩች ምክር ቤት አባላት ጋር ተወያዩ

የሕዝብ ተወካዩች ምክርቤትም የከተማ አስተዳደሩ የከተማዋን ነዋሪዎች ሕይወት ለመቀየር እያደረገ ያለውን እንቅስቃሴ እንደሚያደንቅ መግለጹ ተሰምቷል።",1
አዳዲስ ተከታዮችን ለማግኘት ይህንን የሚወዱትን ሁሉ ተመልሰው የሚመልሱትን ይከተሉ።💋🍁,1
እንዴ እረ ተረጋጉ እሱ ያለው ድሮ እኛ በሰጠናቸው መሳርያ ነው የገደሉን አሁን ግን ዱላ ብቻ ነው ምንሰጣቸው ያው አህያ በዱላ ተደብድቦ አልሞትም ለማለት ነው.N’ways let’s not lose our FOCUS . The dictator must go!!!,0
"""'እኛ ድሆች ነን፤ ገንዘብ ከየት እናመጣለን' እያልን ስንደራደር ነበር"" በጠገዴ ታግቶ የተገደለው ታዳጊ አባት",0
አቶ ታከለ ጎበዝ,1
ምክር ቤቱ የሽብር ወንጀልን ለመከላከል እና ለመቆጣጠር የቀረበውን ረቂቅ አዋጅ አጸደቀ,1
ጌታ መልካምን ነገር አድረጎልኛል ስለ ሁሉ ስሙ ይባረክ !! በወንድ ልጅ በርኮኛል ዛሬ ማለዳ.,1
"የዝርፊያ፣የወረራ፣የምንጠራ፣ የግፍ፣ የጭፍጨፋ እና የስደት መንግስት። የድህነት፣ ኋላቀርነት እና ዘረኝነት ፓርቲ። 
አዲስአቤው  ሉባ እና ገበሮነትን እንደገና ለመፈጠረ እየጣረ ያለውን ይሄን የዘረኛ አፓርተይድ አገዛዝ ግንቦት2012 መንግሎ ይጣለው",0
: በህይወቴ እንደነዚህ አይነት ደነዞችን በዓለም ላይ ይኖራሉ ብየ በፍፁም አላምንም ነበር። ሆኖም ግን እኛን ኢትዮጵያውያንን አይወክልም፣ እንዴውም እንደ እኔ ከሆነ ለውጣችን አደናቃፊ ግለሰብ…,0
"«የእኛ ዓላማ ታሪክን መቀየር ነው። ተራ ምርጫ ማድረግ አይደለም፤ የቀደሙት ዓይነት ምርጫዎችን መድገም አይደለም! የእኛ ዓላማ ሰው በታሪካችን ለመጀመሪያ ጊዜ ሉዓላዊ የሚሆንበት ሀገር፣ ከአድዋም የገዘፈውን ታሪክ የማቆም ነው!»
አንዱአለም አራጌ",1
"ታድያ ቃየል ለምንድነው አቤልን የገደለው 
የማይመስል አማርኛ ባናወራስ‼‼‼",0
"አንተ ነክ እንጂ ፀረ ሙስሊም የተባልከው አንተ ነክ እንጂ ፀረ ትግራይ የተባልከው ሁሉም አማራ አይደለም በዛሬው ፅሁፍህ ላይ ፅንፈኛው ቄሮ የሚል ፅሁፍ አላየሁም በሰላም አውለኝ ዛሬ በሳለምነው ግን ታላቁ እስክንድር 
Lol",0
"በሕልምም እራሱ አላየሁም እሄን አይነት ሕልም ያስብላል: ተሽከርካሪ ወንበር ተቀምጦማ የድሃ ልጅ ለማስጨፍጨፍ ይቻላል
100 ሺ ወታደር ይረሳል?",0
የአክሱም ሃውልት ጥገና በቀጣዩ ወር ይጀመራል፣ የጣልያን መንግስትም ታሪካዊ ቤቶችን ለማደስ ቃል ገብቷል!,1
: ጥፋተኛና በዳይ ተቀምጦ ተበዳዮች ቄስ ሽማግሌና ፓስተር ጭምር እየተላከባቸዉ ይቅርታ ጠይቁ የሚባልባት አገር ኢትዮጵያ ብቻ መሆን አለባት!ትናንት ይህንን አሳይቶናል ዛሬም እያየንነው-አስተዋዮችና መል…,0
"እቺናት እንግዴ የኛ ሃገር!
ሌሎቹም ከህውሃት ጋር አብረው ሃገሪቷን ወደብ አልባ እንድትሆን ያስደረጉ ሲቀጥልም 49አመት ጫካ ውስጥ የቆዩ 1ዓመት ቢቆይ በአለም አቀፍ ደረጃ አሸባሪ ተብሎ ሊሰየም የነበረ ድርጅት ከነዚህ መፍትሄ ለሃገር ማግኘት ከባድንው",0
መልካም ስራ ነው,1
ትክክል! አህመዲን ጀበል የሃይማኖት ጭምብል አድርጎ የኦነግ የኢትዮጵያ እስልምናን የመቆጣጠር ህልም ነው:: ያ ደግሞ ኦነግ ወሎን ለመቆጣጠር የነደፈው እስትራቴጂ ነው:: የዋሁ ሙስሊምና ክርስቲያን አማራ የተደገሰለትን ከፋፋይ ፖለቲካ አልገባውም::,0
FA cup ላይ ያለን ልምድ ግን ለውህደቱ ቡድን ይጠቅማል,1
ኦሮሞ ብለህ ሁሉንም አታጠቃል አባቴ ፓርቲዎቹ ውስጥ ያሉት በማይረባ የዘር ፖለቲካ እናካሂዳለን ሚሉ እነዚህ እንጂ ኦሮሞ ብለህ ህዝቡን ማጠቃለል አይገባም ልክም አይደለም!,1
ዋናው ስነ ልቦናው ነው!,1
"""እሾህን በ እሾህ"" ለ ብዙ ሺህ አመት ሞክረነው ቆመን ቀርተናል።",0
"እኔም እውነት ነው ብያለሁ።
( ከኤፍሬም ኃይሌ FB  )",1
ደምቢ ዶሎ ያለው ማህበረሰብ ራሱ አውሬና ጨካኝ ነው:ምስኪን የድሃ ተማሪዎች ለታክሲና ለሸቀጥ መግዣ እጥፍ እንዲከፍሉ ይደረግ እንደነበር ከተማሪዎች ከራሳቸው የሰማሁት እውነተኛ ታሪክ ነው:የአማራ ክልል ተማሪዎችን በክልሉ እንዲማሩ ማመቻቸት አለበት,0
ለወደፊቱ ይህንን በመናገር ይጸጸታሉ ፡፡ እዚያ ብርድ ብርድና ብቻውን ትኖራለህ ፣ እናም ወደዚህ ጊዜ ሊያደርስ ስለሚችለው ነገር ያስባሉ ፡፡ እና ከዚያ ያስታውሳሉ። እናም ይጸጸታሉ።,0
ፍትህ ላይ የአብይን መንግስት በመተቸት ይታወቀል።,0
"የታገቱት መለቀቅ ብቻ ዋጋ የለውም ፣ አጋቹቹስ?

አሁንም ከስጋት ጋር ነን‼",1
እሺ ሼፉ ....ከኮመንትህ ተነስቼ ስላንተ ብገምት just like u did አስረድቶ ወይንም ተከራክሮ ማሳመን ሲያቅተው በስድብ ሚደበቅ ጭንጋፍ ሽል እንደሆንክ ነው ምገምተወ ...just guessing,0
አይመስለኝም ይሄ የሚያስከብር ሳይሆን አደገኛ ጨዋታ ነው። ካላባረሩኝ አማርኛ ሌላ ነገር ነው የሚያመለክተው,0
የእግዚአብሔር ጥበቃ አገራችን ላይ ይሁን 🙏,1
ክልል 3 ከአብይ ቁጥጥር ውጭ ነው።,0
"- አስቸጋሪውን የበዓል ሰሞን ተደራራቢ የሊግ ተውጥቷል(ስለመሸነፉ ማሰብ በከበደበት በዚህ ሠዓት)በቀጣይ ሊቨርፑልን ነጥብ ሊያስጥል የሚችለው ማነው? 
ቀጣይ የሊግ ጨዋታዎቹ
- ቶተንሃም-ሊቨርፑል
- ሊቨርፑል-ማንቸስተር ዩናይትድ
- ዎልቭስ-ሊቨርፑል 2/2",0
ክርስትያን ታደለ በማንነቱ ተለይቶ ተረኛ ነን በሚሉ የኦሮሞ ገዥዎች የታሰረ መሆኑ ግልፅ ነው። ይህ በግፍ እና እብሪት የታሰረን ሰው ነፃ ለሚያወጣ ትግል ቅድምያ መስጠት ለኢዜማ በዘረኝነት የሚያስኮንን ድርጊት ነው። ጉድ!,0
በአራት ኪሎም ብዙ ኢትዯጵያውያን በሌላ አደንዛዥ ዕፅ ሰበብ ታስረዋል,0
1/2 አቶ ደመቀ መኮንን የEPRDFና እህት ደርጅቶች ጉዞና መወሃድን በተመለከተ በዋልታ TV ማብራርያ ሲስጥ ያለፉት 28 አመታት የጨለማ ዘመን ብቻ እንዳልነበሩ አብራርተዋል።,1
ጉድለትን ቢያወሩት፣ ለምን ይሄ አልሆነም እያሉ ቢጠይቁ ማለቂያም መልስም አይገኝም። 'እኔ ምን ላድርግ' ብሎ መነሳትን የመሰለ የእርካታ ምንጭ ግን ፍጹም የለም። በርታ ወዳጄ። 'ተሳካ'፣ 'አለቀ' የሚል ዜና ለመስማት ያብቃን!,0
ሸረሪት ቅጥዋ ያልሸፈነች ምድር። ሸፈነች ይላል የሃገሬ ሰው፣ ለሃገር ህዝብ ፍቅርና ሰላምን ኣቅቶህ ለውጮችን ሰላማዊ መምሰል ውሸታምና ኣስመሳይ ነህ,0
ቃሉ አሉታዊ ነው ብዬ ነው,0
የኤርትራ እንደ አገር መኖር በኣብዛኛው የአረብ አገሮች ፍላጎት ስለነበር ይህንኑ ኣቋማቸው ለማለዘብ ደግሞ ኣቢይ ኣህመድ ከአረብ አገሮች ጋር ጥሩ የዲፕሎማሲ ስራ እየሰሩ ነው ..2/3,1
"ነፍጠኛ አስተሳሰብ ነው፣ ሥነልቦና ነው፤ መሰረቱ በጉልበት መቀማት መጨፍለቅ ሲሆን እኩልነት ውርደቱ የሆነ ሥነልቦና ነው::  
“ነፍጠኛ ብሔር የለውም አስተሳሰብና ሥነልቦና ነው::“",0
ልክአደላችሁም ንብረታችንን የምርምር ስራ ከነፓተንቱ አይሸጥም ስንል ኦሮሞ ስለሆናችሁ ነው ይሉናል።እኛ ዶ/አብይ እስካሉ አንናገርም ንብረታችንን መሸጥ ቀርቶ ይረዱን ብልፅግና ከሚደናቀፍ ሽጡ መሪቱ ተነቅሎ አይሄድ,0
የታሪክ አዋቂው አህመዲን  ጀበል   እስልምና  ወደ  ኢትዮጵያ  የገባው   በ16ኛው  ክፍለ  ዘመን  ነው  ብሎ  ይበጠረቃል! ስለመንግስት  እና ስለታሪክ ያለው  አስተሳሰብ  መሳቂያና  ጫት  ተራ  የሸመተው ብቻ ናቸው! islam ethiopia,0
"ከህወሀት አቸኳይ ስብሰባ ምንም አዲስ ነገር አይመጣም:: ያው ""ከዳተኞች"" የሚለው አዲስ ዜማቸው ብቻ ነው::የትግራይ እድል በትግራይ ወጣቶች እጅ ነው!",0
"አማራክልል የሕወሓትን ፋና በመከተል ሙስሊሙን የማሳቀቅ፣ የማጥላላትና መንፈሳዊ መብቶቹን የመንጠቅ ሥራ እየሠራ ነው! ይህ እብደት በምን መልኩ ክልሉን ይጠቅማል ተብሎ እንደታሰበ ለሰሚው ግራ ነው!
ዘጌ ሞጣ አማራክልል ሙስሊምጠልነት ኢትዮጵያ",0
በፍፁም እንዲዝህ የሚል የምርጫ ህግ የለም,0
ረጅም እድሜ ይስጥልኝ የጊዜ ጉዳይ እንጂ ይሄ ነገር እውን መሆኑ አይቀርም ።,1
በሚቀጥለው ዓመት እሞታለሁ ፡፡,0
በአዋልድ ስም ፣ “ጄኒ ክሩሴ” ፣ አሥራ ሦስቱ አጋንንት ፣ ይህንን ሰው በዘለፋ ስቃይ ውስጥ በመንጽሔ ነበልባል እንረግማለን። ሰይጣን መስማት ወይም መጸለይ ይችላል። ለነፍሶቻችን ቃል እንገባለን እናም እግዚአብሔር የዚህን ሰው ሕይወት ለታመሙ እንደሚ,0
": እንኳን ለጌታችን ለአምላካችን ለብርሃኑ ልደቱ
 በሰላም በጤ አደረሰን/ረሳችሁ!
[፮ትንቢት ኢሳያስ] ሕንፃ ተወልዶልናልና፤ወንድ ልጅም ተስጥቶናልና፤ አለቅነትም በጫንቃው ላይ ይሆናል፤ ስሙም ድንቅ መካር፤…",1
እግዝያብሔር መልካም መሥራት ብቻ ሣይሆን ክፉንም ወደበጎ ይቀይራል,1
እውነተኛ የዜጎች እኩልነት አሻራ ታሪካዊ የትውልድ ትንሳኤ ምእራፍ ብልጽግና ከኢትዮጵያዊነት ጋር ወደፊት!!!!,1
"CONGRA SAIDOO
 እንኳን ደስ አለህ የአፍሪካዉ አልማዝ !!!",1
